query	query_gene_n	library	rank	term	p_value	z_score	combined_score	overlap_genes	adjusted_p_value
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	20	PIK3CA activemutant human GSE17785 sample 2042	1.9483911123705882e-28	26.867284242366953	1714.2772441770728	TAGLN;ENO1;MYL12A;PSMA7;TUBA1C;TUBA1B;PRDX4;TUBB3;CFL1;COTL1;SH3BGRL3;RABAC1;AP2M1;VKORC1;OST4;POSTN;TPI1;TPM4;TNFRSF12A;TPM2;SPHK1;PGAM1;FN1;MIF;COL1A1;PKM;OSTC;P4HB;PFN1	2.126668899152497e-26
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	21	MECOM KD human GSE16238 sample 2342	2.114772490873815e-28	28.925084175084177	1843.2057319000396	ARPC1B;GSTP1;UQCR10;ACTB;MYL12A;ACTG1;TUBA1B;PRDX4;LGALS1;GNG5;BASP1;TUBB3;CFL1;COTL1;AP2S1;SH3BGRL3;TIMP1;TMSB10;AP2M1;SERF2;SSR4;PGAM1;PDIA6;PKM;CALR;P4HB;PPIB;PFN1	2.198356355989304e-26
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	22	Dmd Deficiency mouse GSE897 sample 906	4.136836874759067e-28	28.16789667896679	1776.0549292906785	YBX1;ACTB;ACTG1;PTMS;TUBA1C;TUBA1B;LGALS1;TMSB4X;CFL1;TIMP1;RAC1;TMSB10;S100A11;CTSB;POSTN;TPI1;TPM4;LUM;TPM2;PGAM1;SSR3;COL1A1;COL3A1;PKM;COL5A2;COL6A3;PLIN2;GAPDH	4.1048704079995656e-26
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	23	Akt1 KO mouse GSE2746 sample 224	6.0237888163943085e-28	27.752525252525253	1739.4357606544856	TNC;THY1;YBX1;ACTG1;SRM;TUBA1B;PRDX4;BASP1;SH3BGRL3;TIMP1;AP2M1;VKORC1;POSTN;TPM4;GSTO1;CKAP4;COL1A1;RCN3;COL3A1;RCN1;OSTC;COL5A2;COL6A3;KDELR2;TGFBI;CALR;P4HB;PPIB	5.717361298342946e-26
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	24	MECOM KD human GSE16238 sample 2341	6.611556978132525e-28	27.650563607085346	1730.470801346691	CXCL8;ARPC1B;UQCR10;ENO1;ACTB;LGALS1;TMSB4X;SH3BGRL3;TIMP1;RAC1;TMSB10;S100A11;AP2M1;CTSB;CTHRC1;OST4;SSR4;PGAM1;MIF;PDIA6;PKM;OSTC;RAB13;KDELR2;TGFBI;P4HB;PPIB;GAPDH	6.013762034693042e-26
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	25	ERBB2 overexpression human GSE14990 sample 1992	1.1976264481615745e-27	23.394253790901836	1450.1970630448377	ENO1;YBX1;ACTB;MYL12A;PSMA7;ACTG1;SRM;LDHB;TUBA1C;TUBA1B;PRDX4;GNG5;TUBB3;S100A16;SEC61G;C1QBP;TMSB4X;CFL1;COTL1;AP2S1;TIMP1;EIF5A;PRELID1;TNFRSF12A;GSTO1;PGAM1;PDIA6;NME1;LSM7;PFN1	1.0457674145346868e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	26	KDM4C natural variation human GSE41040 sample 615	1.4346413705791098e-27	31.7215472353087	1960.6733892377972	TAGLN;GSTP1;UQCR11;EEF1B2;PRDX4;SEC61G;TMSB4X;TIMP1;TMSB10;SERF2;CTHRC1;VKORC1;OST4;TPI1;SSR4;LUM;FN1;MIF;COL1A1;COL3A1;RCN1;RAB13;TGFBI;P4HB;PPIB;GAPDH	1.204546966143922e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	27	Muc2 &quot;missense mutation (T2996C, Accession AJ511873) resulting i mouse GSE9913 sample 1053	1.5291370910828454e-27	24.83431020908057	1533.3968164792593	UQCR11;ACTB;PSMA7;ACTG1;GNG5;S100A16;SEC61G;C1QBP;TMSB4X;CFL1;SH3BGRL3;SEC61B;RAC1;TMSB10;S100A11;EIF5A;PRELID1;TPI1;SSR4;PGAM1;NME2;NME1;PKM;OSTC;CALR;P4HB;PPIB;PFN1;GAPDH	1.236335655494019e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	28	IRS3P KO mouse GSE2556 sample 332	1.6606260453626408e-27	24.756159246500676	1526.5292155550355	TAGLN;GSTP1;YBX1;ACTB;MYL12A;PSMA7;ACTG1;PTMS;SRM;TUBA1C;TUBA1B;GNG5;BASP1;TUBB3;CFL1;RAC1;TMSB10;AP2M1;POSTN;PPP1R14B;TPI1;TPM4;GSTO1;PGAM1;COL1A1;COL3A1;PKM;COL5A2;GAPDH	1.294695234652373e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	29	Pparg OE mouse GSE2192 sample 861	1.737652276296189e-27	28.837573385518592	1776.892331326778	ARPC1B;GSTP1;UQCR10;YBX1;ACTB;MYL12A;ACTG1;PTMS;SRM;TUBA1C;TUBA1B;LGALS1;GNG5;TUBB3;CFL1;SEC61B;TMSB10;S100A11;PPP1R14B;TPI1;TPM4;GSTO1;PGAM1;PKM;PLIN2;PFN1;GAPDH	1.308032730742959e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	30	Lhx1 NULL MUTATION - Ablation mouse GSE4230 sample 775	2.5571891673044007e-27	22.746894409937887	1392.812563003994	BRI3;UQCR11;PTMS;SRM;LGALS1;SEC61G;C1QBP;AP2S1;SH3BGRL3;TMSB10;S100A11;COX8A;EIF5A;VKORC1;PRELID1;POSTN;TPI1;TPM4;PGAM1;SSR3;FN1;MIF;COL1A1;COL3A1;PKM;TGFBI;P4HB;PPIB;PFN1;GAPDH	1.8100970870239086e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	31	EZH2 DEPLETION human GSE6015 sample 144	2.5704539485909835e-27	26.205231004200076	1604.4340048108152	GSTP1;TNC;UQCR10;ENO1;YBX1;PRDX4;GNG5;AP2S1;SH3BGRL3;TIMP1;TMSB10;S100A11;AP2M1;VKORC1;TPI1;TNFRSF12A;LUM;MIF;PDIA6;CKAP4;ATOX1;NME1;COL1A1;PKM;ADAM12;VDAC1;TGFBI;P4HB	1.8100970870239086e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	32	Irs1 KO mouse GSE2556 sample 330	2.7097299015624722e-27	24.29723018964853	1486.3332122559884	TAGLN;BRI3;GSTP1;UQCR10;THY1;ACTB;MYL12A;ACTG1;PTMS;TUBA1C;TUBA1B;LGALS1;GNG5;BASP1;CFL1;TIMP1;RAC1;TMSB10;AP2M1;TPI1;TPM4;GSTO1;PGAM1;ATOX1;COL1A1;PKM;COL5A2;PPIB;GAPDH	1.848543867222149e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	33	Hras  mouse GSE3530 sample 990	3.707863988049848e-27	22.436231328992722	1365.45426542225	BRI3;ACTB;ACTG1;PTMS;EEF1B2;LGALS1;TMSB4X;CFL1;SH3BGRL3;RAC1;RABAC1;TMSB10;S100A11;CTSB;VKORC1;POSTN;TPM4;TNFRSF12A;LUM;GSTO1;FN1;COL1A1;COL3A1;COL5A2;COL6A3;TGFBI;CALR;P4HB;PPIB;PFN1	2.452808207852369e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	34	IGF1 OE human GSE7561 sample 569	4.1355316514699155e-27	27.830420406235238	1690.7030941595092	ARPC1B;YBX1;ACTB;PSMA7;ACTG1;TUBA1C;TUBA1B;GNG5;TUBB3;SEC61G;CFL1;AP2S1;SH3BGRL3;SEC61B;RAC1;S100A11;COX8A;PPP1R14B;TPI1;TNFRSF12A;PGAM1;MIF;NME1;PKM;P4HB;PFN1;GAPDH	2.655254586811419e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	35	KDM4C natural variation human GSE41040 sample 617	6.022836874324066e-27	27.40475575084001	1654.5412767520575	TAGLN;GSTP1;UQCR11;THY1;EEF1B2;PRDX4;SEC61G;TMSB4X;TIMP1;S100A11;CTHRC1;OST4;POSTN;TPI1;LUM;PGAM1;SSR3;FN1;MIF;COL1A1;COL3A1;RCN1;OSTC;RAB13;TGFBI;P4HB;PPIB	3.756529399042696e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	36	ERG KD human GSE14801 sample 827	7.094819187512978e-27	32.504950495049506	1957.1371337129392	TAGLN;CXCL8;ENO1;YBX1;ACTG1;EEF1B2;LGALS1;GNG5;BASP1;C1QBP;TMSB4X;CFL1;COTL1;AP2S1;TIMP1;TMSB10;TPM4;TNFRSF12A;TPM2;SPHK1;PGAM1;FN1;NME1;PFN1;GAPDH	4.302219523983564e-25
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	37	SUZ12 DEPLETION human GSE6015 sample 146	2.2977622176811762e-26	28.186982901268614	1664.026335404065	ARPC1B;GSTP1;UQCR10;YBX1;ACTB;TUBA1C;LGALS1;AP2S1;SH3BGRL3;RABAC1;TMSB10;S100A11;AP2M1;TPI1;TNFRSF12A;GSTO1;PGAM1;INHBA;PDIA6;ATOX1;COL1A1;RCN1;COL6A3;TGFBI;P4HB;GAPDH	1.3500431232003644e-24
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	38	Akt1 KO mouse GSE2746 sample 222	2.3500521613199197e-26	25.916829745596868	1529.4240397334188	TNC;THY1;ACTB;ACTG1;EEF1B2;PRDX4;BASP1;C1QBP;CFL1;SH3BGRL3;TIMP1;TMSB10;EIF5A;VKORC1;POSTN;TPM4;GSTO1;INHBA;COL1A1;RCN3;COL3A1;RCN1;COL6A3;TGFBI;CALR;PPIB;PFN1	1.3500431232003644e-24
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	39	IRS3P KO mouse GSE2556 sample 2539	3.337700939715858e-26	25.546594636311017	1498.6125511289772	TAGLN;YBX1;ACTB;MYL12A;PSMA7;ACTG1;SRM;TUBA1C;TUBA1B;GNG5;BASP1;TUBB3;CFL1;RAC1;TMSB10;POSTN;PPP1R14B;TPI1;TPM4;GSTO1;PGAM1;CKAP4;COL1A1;COL3A1;PKM;COL5A2;GAPDH	1.8682567054871073e-24
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	40	Zfx KO mouse GSE7069 sample 177	4.0507764201420014e-26	23.496570644718794	1373.8046318043723	TAGLN;ARPC1B;TNC;ACTB;MYL12A;ACTG1;LGALS1;BASP1;TMSB4X;TIMP1;TMSB10;S100A11;POSTN;TPM4;TNFRSF12A;GSTO1;TPM2;PGAM1;FN1;CKAP4;COL1A1;COL3A1;RCN1;COL5A2;PLIN2;TGFBI;P4HB;PFN1	2.2107112312924974e-24
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	41	YY2 KD human GSE14964 sample 517	4.250142655772763e-26	36.85227272727273	2152.91934950557	COX8A;PGAM1;ACTB;NME1;LDHB;TUBA1C;TUBA1B;LGALS1;PKM;GNG5;BASP1;TUBB3;S100A16;TMSB4X;CFL1;COTL1;SH3BGRL3;TGFBI;PPIB;PFN1;TMSB10;GAPDH;S100A11	2.2629418091590102e-24
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	42	PCGF2 KD human GSE7578 sample 130	7.166225546502472e-26	26.854453675465347	1554.814682934009	CXCL8;TNC;ACTB;TUBA1C;TUBA1B;PRDX4;S100A16;TMSB10;CTSB;CTHRC1;TNFRSF12A;FN1;INHBA;PDIA6;CKAP4;COL1A1;RCN3;RCN1;COL5A2;COL6A3;KDELR2;TGFBI;CALR;P4HB;PPIB;GAPDH	3.724731040003547e-24
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	43	TBK1 knockdown human GSE17643 sample 1890	1.5264500571021506e-25	24.001905107502495	1371.5092412749468	GSTP1;UQCR11;UQCR10;LDHB;TUBA1B;LGALS1;GNG5;BASP1;TUBB3;TMSB4X;CFL1;AP2S1;SEC61B;TIMP1;TMSB10;S100A11;COX8A;TPI1;GSTO1;PGAM1;MIF;CKAP4;ATOX1;RAB13;KDELR2;TGFBI;CALR	7.74939645268371e-24
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	44	ADRB1 Beta-1 receptor blocker (NEBIVOLOL) human GSE3356 sample 2279	3.486033512603476e-25	18.954545454545453	1067.4415805781719	TAGLN;ARPC1B;GSTP1;UQCR11;UQCR10;YBX1;GNG5;TUBB3;SEC61G;TMSB4X;AP2S1;SH3BGRL3;SEC61B;TIMP1;RABAC1;S100A11;AP2M1;CTSB;COX8A;VKORC1;GSTO1;TPM2;MIF;PDIA6;ATOX1;NME1;PKM;FAP;P4HB;PFN1	1.7295479904575882e-23
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	45	Abcb4 KO mouse GSE4612 sample 313	3.656786407894011e-25	21.534309096632043	1211.693421476541	ENO1;ACTB;MYL12A;ACTG1;PTMS;TUBA1B;LGALS1;GNG5;TMSB4X;CFL1;TMSB10;S100A11;CTSB;OST4;TPI1;TPM4;LUM;PGAM1;SSR3;FN1;MIF;ATOX1;COL3A1;OSTC;PLIN2;CALR;PFN1;GAPDH	1.7739477174294727e-23
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	46	IRS4 KO mouse GSE2556 sample 2540	4.227240410591661e-25	21.410798122065728	1201.6398915458738	BRI3;GSTP1;UQCR11;UQCR10;MYL12A;ACTG1;PTMS;TUBA1C;LGALS1;TUBB3;CFL1;SEC61B;RAC1;RABAC1;TMSB10;S100A11;CTSB;POSTN;TPI1;GSTO1;PGAM1;FN1;ATOX1;LSM7;PKM;PLIN2;TGFBI;GAPDH	2.0061012644177382e-23
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	47	Dmd Deficiency mouse GSE897 sample 907	4.969753797487573e-25	32.724386724386726	1831.2978164263125	POSTN;LUM;TPM2;YBX1;ACTB;ACTG1;PTMS;COL1A1;TUBA1C;COL3A1;TUBA1B;LGALS1;BASP1;TMSB4X;COL5A2;CFL1;COL6A3;TIMP1;RAC1;TMSB10;GAPDH;S100A11;CTSB	2.3031862337540885e-23
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	48	Dmd Deficiency mouse GSE897 sample 905	5.064266569866984e-25	22.84866686832894	1278.2096727185835	GSTP1;UQCR10;MYL12A;ACTG1;PTMS;TUBA1C;TUBA1B;LGALS1;SEC61G;TMSB4X;CFL1;TIMP1;RAC1;TMSB10;S100A11;CTSB;POSTN;TPM4;LUM;PGAM1;ATOX1;COL1A1;COL3A1;PKM;OSTC;COL5A2;COL6A3	2.3031862337540885e-23
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	49	UPF1 KD human GSE1703 sample 1039	8.03527924075467e-25	20.871794871794872	1157.9835758101965	TAGLN;ENO1;ACTB;ACTG1;SRM;TUBA1B;PRDX4;LGALS1;GNG5;TUBB3;TMSB4X;CFL1;AP2S1;SEC61B;TIMP1;RABAC1;TMSB10;S100A11;AP2M1;SSR4;GSTO1;NME2;CKAP4;NME1;KDELR2;P4HB;PPIB;PFN1	3.579798894401519e-23
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	50	Dmd Deficiency mouse GSE1026 sample 928	2.137077075687669e-24	21.535714285714285	1173.7524901045097	BRI3;GSTP1;PSMA7;ACTG1;TUBA1C;TUBA1B;LGALS1;BASP1;TUBB3;SEC61G;TMSB4X;CFL1;TIMP1;TMSB10;S100A11;CTSB;VKORC1;POSTN;PPP1R14B;TPM4;LUM;SSR3;OSTC;COL5A2;COL6A3;PLIN2;PPIB	9.330478512452363e-23
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	51	CMAHP KO mouse GSE16438 sample 1147	2.4299198181807774e-24	23.11137311808453	1256.6620537609247	GSTP1;ACTG1;TUBA1B;LGALS1;BASP1;CFL1;SH3BGRL3;TIMP1;TMSB10;S100A11;AP2M1;CTSB;PRELID1;POSTN;TPM4;PGAM1;FN1;CKAP4;COL3A1;COL5A2;COL6A3;KDELR2;PLIN2;TGFBI;PPIB;PFN1	1.0401009731546348e-22
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	52	KDM4C natural variation human GSE41040 sample 616	3.2901042888038306e-24	29.874678620871514	1615.3574213642462	VKORC1;OST4;TAGLN;SSR4;LUM;FN1;CKAP4;ACTG1;LDHB;COL3A1;PRDX4;LGALS1;PKM;S100A16;TMSB4X;RAB13;SH3BGRL3;P4HB;PPIB;RABAC1;TMSB10;GAPDH;SERF2	1.3812110889343775e-22
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	53	Mef2d KD mouse GSE47150 sample 366	3.611171532006075e-24	22.724199446971724	1226.6070647192496	UQCR11;THY1;ACTB;ACTG1;EEF1B2;LDHB;TUBA1B;BASP1;TUBB3;C1QBP;TMSB4X;CFL1;SH3BGRL3;TMSB10;AP2M1;COX8A;EIF5A;TPI1;PGAM1;NME2;NME1;PKM;VDAC1;CALR;PPIB;GAPDH	1.4873938593149552e-22
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	54	Dysf Deficiency mouse GSE2629 sample 870	6.715808424573494e-24	22.130616146693317	1180.836077639706	BRI3;UQCR11;ACTB;ACTG1;PTMS;TUBA1C;TUBA1B;LGALS1;GNG5;BASP1;TMSB4X;CFL1;RAC1;RABAC1;TMSB10;S100A11;VKORC1;POSTN;TPI1;TPM4;LUM;FN1;COL1A1;COL3A1;COL5A2;COL6A3	2.7149277390451737e-22
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	55	RELA KD human GSE1676 sample 1787	1.3197639964750804e-23	18.67241379310345	983.7001820367102	UQCR11;UQCR10;ENO1;YBX1;ACTB;SRM;LDHB;PRDX4;BASP1;C1QBP;AP2S1;RABAC1;AP2M1;COX8A;EIF5A;MAP2K2;TPI1;SSR4;GSTO1;PGAM1;MIF;NME1;PKM;VDAC1;P4HB;PPIB;PFN1;GAPDH	5.238263280554728e-22
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	56	SYNCRIP OE human GSE4425 sample 110	1.426506173839373e-23	21.430243327439587	1127.3214257916025	GSTP1;UQCR10;ENO1;ACTG1;TUBA1C;TUBA1B;PRDX4;TMSB4X;CFL1;COTL1;AP2S1;SH3BGRL3;TIMP1;RAC1;TMSB10;CTSB;COX8A;TPI1;GSTO1;CKAP4;LSM7;PKM;TGFBI;P4HB;PFN1;GAPDH	5.56082674552027e-22
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	57	Rb1 Deficiency mouse GSE6787 sample 671	1.7697553371561103e-23	19.74017516281159	1034.1604530101338	BRI3;GSTP1;MYL12A;ACTG1;PTMS;PRDX4;GNG5;BASP1;TMSB4X;RAC1;RABAC1;TMSB10;S100A11;POSTN;TPI1;TPM4;LUM;PGAM1;SSR3;PDIA6;COL1A1;COL3A1;PKM;OSTC;COL5A2;COL6A3;GAPDH	6.777852457915419e-22
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	58	AMER1 OE human GSE34715 sample 61	1.997438411314851e-23	24.922003804692455	1302.6131160584678	COX8A;OST4;PRELID1;TPI1;SSR4;GSTO1;UQCR11;UQCR10;MIF;ENO1;YBX1;SRM;LDHB;PRDX4;PKM;GNG5;C1QBP;CFL1;RAB13;AP2S1;PPIB;PFN1;TMSB10;SERF2	7.517944917069517e-22
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	59	Dmd Deficiency mouse GSE897 sample 910	2.3486366729527056e-23	22.699074074074073	1182.749376137231	YBX1;ACTB;MYL12A;ACTG1;TUBA1C;TUBA1B;LGALS1;GNG5;BASP1;TUBB3;TMSB4X;RAC1;TMSB10;S100A11;CTSB;POSTN;TPI1;TPM4;LUM;COL1A1;COL3A1;PKM;COL5A2;COL6A3;GAPDH	8.68995568992501e-22
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	60	Slc39a13 Deficiency mouse GSE10556 sample 597	3.0354202849689975e-23	26.8435628298642	1391.8147679912377	VKORC1;OST4;POSTN;LUM;SSR3;FN1;NME1;COL1A1;RCN3;COL3A1;OSTC;SEC61G;COL5A2;COL6A3;KDELR2;PLIN2;TGFBI;CALR;TIMP1;P4HB;PPIB;RABAC1;CTHRC1	1.1043870803478869e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	61	IGF1 OE human GSE7561 sample 567	3.670912149668948e-23	24.231907894736842	1251.796541041466	PPP1R14B;TPI1;TNFRSF12A;ARPC1B;PGAM1;ENO1;ACTB;MYL12A;PSMA7;ACTG1;NME1;SRM;TUBA1C;TUBA1B;PRDX4;GNG5;TUBB3;C1QBP;TMSB4X;CFL1;SEC61B;PFN1;TMSB10;SERF2	1.3137051184798875e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	62	Tcof1 KD mouse GSE1956 sample 182	5.356007556469953e-23	26.11976911976912	1339.4541045769047	COX8A;EIF5A;PRELID1;PPP1R14B;TPI1;TPM4;PGAM1;GSTP1;UQCR11;MIF;PSMA7;SRM;TUBA1B;PKM;TUBB3;OSTC;SEC61G;VDAC1;CALR;P4HB;PFN1;TMSB10;GAPDH	1.88583298318934e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	63	Socs3 DELETION mouse GSE2202 sample 107	5.612920819509993e-23	23.761645493042952	1217.4133150383398	VKORC1;TPM4;ARPC1B;SSR3;YBX1;CKAP4;ACTG1;RCN3;RCN1;LGALS1;BASP1;SEC61G;AP2S1;KDELR2;VDAC1;PLIN2;CALR;TIMP1;P4HB;RAC1;PPIB;TMSB10;S100A11;AP2M1	1.9145322107797367e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	64	RNF185 KD human GSE47685 sample 1780	5.612920819509993e-23	23.761645493042952	1217.4133150383398	PRELID1;TPM4;SSR4;YBX1;PDIA6;ACTB;ACTG1;TUBA1C;LSM7;TUBA1B;PRDX4;LGALS1;PKM;BASP1;S100A16;C1QBP;CFL1;COTL1;P4HB;PPIB;PFN1;TMSB10;GAPDH;S100A11	1.9145322107797367e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	65	Dmd Deficiency mouse GSE1472 sample 1642	8.091245732361687e-23	21.486842105263158	1093.0071756979983	YBX1;ACTG1;PTMS;TUBA1C;TUBA1B;LGALS1;BASP1;TMSB4X;CFL1;TIMP1;RAC1;TMSB10;S100A11;CTSB;VKORC1;POSTN;TPM4;LUM;FN1;COL1A1;COL3A1;COL5A2;COL6A3;PLIN2;PPIB	2.7174137590377788e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	66	ADRB1 Beta-1 receptor blocker (METOPROLOL) human GSE3356 sample 2278	1.0941922024623912e-22	17.159611992945326	867.7076229917521	TAGLN;CXCL8;UQCR11;UQCR10;ENO1;YBX1;MYL12A;LDHB;PRDX4;GNG5;BASP1;SEC61G;TMSB4X;SEC61B;AP2M1;VKORC1;POSTN;TPI1;PGAM1;FN1;INHBA;PDIA6;COL3A1;FAP;COL5A2;COL6A3;KDELR2;P4HB	3.619123602993031e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	67	FAM60A KD human GSE39733 sample 3034	1.1814568541113397e-22	22.95906432748538	1159.2059990050732	COX8A;VKORC1;TAGLN;SSR4;FN1;MIF;ACTB;SRM;EEF1B2;LSM7;LGALS1;PKM;BASP1;TUBB3;COL5A2;SH3BGRL3;TGFBI;TIMP1;P4HB;PFN1;RABAC1;TMSB10;AP2M1;CTSB	3.849433302276201e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	68	CMAHP KO mouse GSE16438 sample 1149	1.2652036394733172e-22	21.06451612903226	1062.1074270582726	ACTB;ACTG1;TUBA1B;LGALS1;BASP1;TMSB4X;CFL1;SH3BGRL3;TIMP1;TMSB10;S100A11;CTSB;POSTN;PGAM1;FN1;CKAP4;COL1A1;COL3A1;COL5A2;COL6A3;KDELR2;PLIN2;TGFBI;P4HB;PPIB	4.0616758014268404e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	69	MYB Oncogenic mutation human GSE2815 sample 1740	1.3780781642790195e-22	17.00187265917603	855.8093590956437	ENO1;YBX1;ACTB;ACTG1;SRM;EEF1B2;TUBA1C;LGALS1;GNG5;TUBB3;C1QBP;AP2S1;SH3BGRL3;RAC1;TMSB10;S100A11;CTSB;PPP1R14B;TPI1;TPM4;SSR4;PGAM1;MIF;PKM;RAB13;TGFBI;CALR;P4HB	4.359919757421884e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	70	Ksr2 knockout mouse GSE17923 sample 2043	1.696272270117281e-22	20.791932059447984	1042.2670976172753	TAGLN;ARPC1B;ACTB;MYL12A;ACTG1;TUBA1B;LGALS1;TMSB4X;CFL1;SH3BGRL3;RABAC1;TMSB10;S100A11;CTSB;EIF5A;POSTN;TPI1;TPM4;NME2;COL3A1;COL6A3;PLIN2;CALR;P4HB;GAPDH	5.289946236665749e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	71	Scd1 Null mutation (low far, high carbohydrate) mouse GSE3889 sample 1403	1.9141167588808034e-22	22.45308924485126	1122.825459405226	EIF5A;TPI1;TNFRSF12A;GSTP1;NME2;ACTB;MYL12A;ACTG1;SRM;EEF1B2;TUBA1B;LGALS1;SEC61G;TMSB4X;CFL1;PLIN2;CALR;P4HB;PPIB;PFN1;TMSB10;GAPDH;S100A11;CTSB	5.885235048784217e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	72	Dmd Deficiency mouse GSE897 sample 914	2.0264460077454696e-22	17.84863691848637	891.5499183982425	UQCR10;ACTB;ACTG1;PTMS;TUBA1C;TUBA1B;LGALS1;GNG5;BASP1;TMSB4X;CFL1;TIMP1;RAC1;RABAC1;TMSB10;S100A11;CTSB;VKORC1;POSTN;TPM4;LUM;FN1;ATOX1;COL1A1;COL3A1;COL5A2;COL6A3	6.1440717151505e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	73	St6gal1 Deficiency mouse GSE9447 sample 635	2.614914347252473e-22	20.395833333333332	1013.5840051774234	ARPC1B;THY1;ACTG1;TUBA1B;LGALS1;S100A16;SEC61G;TMSB4X;CFL1;SEC61B;TIMP1;EIF5A;POSTN;LUM;SSR3;FN1;NME2;PDIA6;COL1A1;COL3A1;COL5A2;COL6A3;CALR;P4HB;PPIB	7.74405331794661e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	74	RAF1 overexpression human GSE42964 sample 1982	2.6251028196429186e-22	22.127819548872182	1099.5701209074102	VKORC1;FKBP11;TAGLN;PPP1R14B;TPI1;TNFRSF12A;SSR4;BRI3;GSTP1;MIF;ACTB;CKAP4;ATOX1;ACTG1;TUBA1B;SEC61G;COL5A2;CFL1;AP2S1;KDELR2;SEC61B;P4HB;RABAC1;SERF2	7.74405331794661e-21
SRRS_d7_wound_alignment	100	Gene_Perturbations_from_GEO_up	75	PARK7 KD human GSE5519 sample 1132	3.5840189352213076e-22	21.8117123795404	1077.0708042691467	TPM4;TNFRSF12A;UQCR10;MIF;YBX1;PDIA6;ACTB;ACTG1;SRM;TUBA1B;PRDX4;LGALS1;GNG5;BASP1;TMSB4X;CFL1;KDELR2;TIMP1;P4HB;RAC1;PPIB;RABAC1;TMSB10;S100A11	1.0431884447450818e-20
